     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4223500 2680500  1 12 15  -1.1  972 243  3.4 8  3.2  87    0   25 292 -322  2
4223500 2680500  1 12 16  -1.3  972 249  5.2 8  3.3  90    0   14 293 -322  2
4223500 2680500  1 12 17  -1.4  972 263  2.8 8  3.3  92    0    1 293 -322  2
4223500 2680500  1 12 18  -1.5  973 262  3.6 8  3.3  94    0    0 294 -322  2
4223500 2680500  1 12 19  -1.7  972 266  2.7 8  3.3  95    0    0 294 -322  2
4223500 2680500  1 12 20  -1.2  972 254  2.2 8  3.4  95    0    0 294 -322  2
4223500 2680500  1 12 21  -1.3  973 251  1.5 7  3.4  94    0    0 291 -322  2
4223500 2680500  1 12 22  -1.3  973 253  2.4 8  3.4  95    0    0 292 -322  2
4223500 2680500  1 12 23  -1.5  973 258  2.3 8  3.4  96    0    0 296 -322  2
4223500 2680500  1 12 24  -1.5  973 285  2.5 7  3.4  96    0    0 291 -322  2
4223500 2680500  1 13  1  -1.5  973 277  2.4 7  3.4  96    0    0 286 -322  2
4223500 2680500  1 13  2  -1.5  972 279  1.6 6  3.4  96    0    0 281 -322  2
4223500 2680500  1 13  3  -1.3  972 294  1.7 7  3.4  96    0    0 282 -322  2
4223500 2680500  1 13  4  -1.4  972 312  1.9 6  3.5  96    0    0 281 -322  2
4223500 2680500  1 13  5  -1.4  972 333  0.7 8  3.5  97    0    0 286 -321  2
4223500 2680500  1 13  6  -1.0  972 349  0.6 7  3.5  96    0    0 290 -319  2
4223500 2680500  1 13  7  -1.3  972  94  1.3 8  3.5  97    0    0 290 -315  2
4223500 2680500  1 13  8  -1.3  973  18  0.9 8  3.5  98    0    0 292 -314  2
4223500 2680500  1 13  9  -1.5  973  13  1.4 8  3.5  97    5   11 291 -313  2
4223500 2680500  1 13 10  -1.8  973 133  3.9 8  3.4  98   85   21 289 -312  2
4223500 2680500  1 13 11  -1.1  973 166  4.3 5  3.5  98   96   62 275 -314  2
4223500 2680500  1 13 12  -0.8  973 156  4.5 6  3.4  92   50  110 265 -317  2
4223500 2680500  1 13 13   0.4  973 169  3.4 4  3.3  85   17  114 260 -318  2
4223500 2680500  1 13 14   0.1  972 187  3.1 5  3.3  81    7   96 255 -318  2
4223500 2680500  1 13 15   0.1  972 176  3.7 5  3.2  80    8   73 259 -317  2
4223500 2680500  1 13 16  -1.9  972 169  6.0 4  3.1  83    4   36 251 -315  2
4223500 2680500  1 13 17  -2.9  972 161  5.2 4  2.9  89    0    3 242 -311  2
4223500 2680500  1 13 18  -3.7  972 163  4.1 4  2.8  91    0    0 239 -308  2
4223500 2680500  1 13 19  -4.2  972 179  3.9 3  2.7  93    0    0 232 -307  2
4223500 2680500  1 13 20  -4.2  971 160  5.2 1  2.7  93    0    0 216 -307  2
4223500 2680500  1 13 21  -4.7  971 160  5.1 1  2.6  93    0    0 204 -307  2
4223500 2680500  1 13 22  -4.9  971 164  5.3 0  2.6  93    0    0 198 -306  2
4223500 2680500  1 13 23  -5.5  972 165  7.0 0  2.5  94    0    0 191 -305  2
4223500 2680500  1 13 24  -5.5  972 165  6.7 0  2.5  95    0    0 191 -304  2
4223500 2680500  1 14  1  -5.6  971 164  6.8 3  2.5  95    0    0 205 -303  2
4223500 2680500  1 14  2  -5.8  971 172  7.5 3  2.4  94    0    0 221 -302  2
4223500 2680500  1 14  3  -5.7  971 156  8.2 0  2.4  95    0    0 206 -301  2
4223500 2680500  1 14  4  -6.1  971 166  6.0 1  2.4  95    0    0 195 -300  2
4223500 2680500  1 14  5  -6.2  971 145  4.5 0  2.4  94    0    0 195 -299  2
4223500 2680500  1 14  6  -6.3  971 139  3.9 1  2.3  94    0    0 195 -298  2
4223500 2680500  1 14  7  -6.8  970 178  3.8 0  2.3  95    0    0 195 -297  2
4223500 2680500  1 14  8  -6.3  970 195  3.1 0  2.3  94    0    0 190 -297  2
4223500 2680500  1 14  9  -6.0  971 182  2.7 0  2.3  91   21    7 192 -298  2
4223500 2680500  1 14 10  -4.6  971 158  2.0 0  2.3  88  118   24 194 -299  2
4223500 2680500  1 14 11  -3.4  972 206  2.4 1  2.5  84  182   37 203 -301  2
4223500 2680500  1 14 12  -3.0  972 180  2.6 2  2.5  80  188   38 215 -304  2
4223500 2680500  1 14 13  -2.1  971 197  2.5 3  2.5  77   72  110 226 -307  2
4223500 2680500  1 14 14  -1.2  970 193  3.0 2  2.6  74   54  102 230 -309  2
4223500 2680500  1 14 15  -2.1  969 184  3.8 2  2.6  74   61   67 226 -309  2
4223500 2680500  1 14 16  -2.8  969 184  3.8 1  2.5  77   18   35 220 -308  2
4223500 2680500  1 14 17  -4.1  969 186  3.4 1  2.5  82    0    2 213 -306  2
4223500 2680500  1 14 18  -4.7  970 179  3.5 1  2.5  89    0    0 211 -304  2
4223500 2680500  1 14 19  -4.9  969 179  3.6 1  2.5  91    0    0 210 -303  2
4223500 2680500  1 14 20  -5.9  968 193  2.5 0  2.5  93    0    0 203 -302  2
4223500 2680500  1 14 21  -4.5  968 179  3.1 0  2.4  89    0    0 198 -302  2
4223500 2680500  1 14 22  -7.1  968 168  1.7 0  2.4  92    0    0 196 -303  2
4223500 2680500  1 14 23  -7.2  968 146  2.0 0  2.3  97    0    0 193 -307  2
4223500 2680500  1 14 24  -7.4  967 152  2.8 0  2.2  96    0    0 192 -311  2
4223500 2680500  1 15  1  -7.4  967 156  3.3 2  2.1  94    0    0 202 -314  2
4223500 2680500  1 15  2  -7.5  967 159  4.8 1  2.1  93    0    0 206 -317  2
4223500 2680500  1 15  3  -7.6  966 190  4.2 0  2.1  94    0    0 197 -320  2
4223500 2680500  1 15  4  -7.6  966 173  3.4 1  2.1  95    0    0 197 -320  2
4223500 2680500  1 15  5  -7.2  965 202  3.4 0  2.1  94    0    0 198 -320  2
4223500 2680500  1 15  6  -6.2  965 177  6.9 2  2.2  89    0    0 204 -320  2
4223500 2680500  1 15  7  -6.8  965 166  7.2 4  2.2  88    0    0 226 -320  2
4223500 2680500  1 15  8  -7.4  965 187  6.7 2  2.1  92    0    0 224 -321  2
4223500 2680500  1 15  9  -7.6  964 178  5.8 2  2.1  94   21    6 213 -320  2
4223500 2680500  1 15 10  -6.3  964 160  5.3 3  2.2  92  109   22 220 -320  2
4223500 2680500  1 15 11  -5.3  965 164  3.1 2  2.2  86  170   34 223 -320  2
4223500 2680500  1 15 12  -3.4  965 150  3.3 2  2.3  79  179   36 221 -321  2
4223500 2680500  1 15 13  -3.9  964 150  2.5 2  2.4  78  115   83 223 -321  2
4223500 2680500  1 15 14  -3.6  963 140  3.8 2  2.4  79   34  103 222 -321  2
4223500 2680500  1 15 15  -4.0  962 151  4.3 2  2.4  79   43   71 221 -321  2
4223500 2680500  1 15 16  -4.8  962 160  4.3 1  2.3  81   24   33 213 -320  2
4223500 2680500  1 15 17  -5.8  962 164  4.6 2  2.2  84    0    3 211 -319  2
4223500 2680500  1 15 18  -6.4  962 163  4.2 2  2.2  86    0    0 214 -317  2
4223500 2680500  1 15 19  -6.6  961 175  3.6 1  2.1  87    0    0 207 -315  2
4223500 2680500  1 15 20  -6.8  961 149  5.4 1  2.1  88    0    0 202 -314  2
4223500 2680500  1 15 21  -6.9  961 139  6.4 2  2.1  89    0    0 207 -314  2
4223500 2680500  1 15 22  -6.8  961 164  2.6 1  2.2  90    0    0 207 -313  2
4223500 2680500  1 15 23  -6.4  961 162  3.3 1  2.1  88    0    0 201 -312  2
4223500 2680500  1 15 24  -6.4  961  37  2.0 0  2.1  87    0    0 195 -313  2
4223500 2680500  1 16  1  -6.9  961 184  2.8 3  2.1  88    0    0 204 -314  2
4223500 2680500  1 16  2  -6.5  960 128  3.0 2  2.2  90    0    0 214 -315  2
4223500 2680500  1 16  3  -6.7  960 179  3.6 1  2.2  89    0    0 203 -314  2
4223500 2680500  1 16  4  -6.7  960 140  5.8 1  2.2  89    0    0 197 -313  2
4223500 2680500  1 16  5  -6.6  960 139  4.4 2  2.2  89    0    0 201 -313  2
4223500 2680500  1 16  6  -6.9  960 126  3.0 3  2.1  88    0    0 211 -314  2
4223500 2680500  1 16  7  -7.0  960 133  4.0 4  2.1  87    0    0 220 -316  2
4223500 2680500  1 16  8  -7.5  960 151  3.0 3  2.0  87    0    0 218 -317  2
4223500 2680500  1 16  9  -8.8  960 330  2.4 3  1.9  90   18    5 209 -318  2
4223500 2680500  1 16 10  -7.0  961 163  1.8 3  2.0  91   92   18 209 -318  2
4223500 2680500  1 16 11  -5.5  962 282  1.7 2  2.1  85  145   29 205 -319  2
4223500 2680500  1 16 12  -3.2  963 208  1.5 2  2.2  76  104   71 202 -320  2
4223500 2680500  1 16 13  -3.1  963 240  1.6 3  2.3  73   71   95 211 -320  2
4223500 2680500  1 16 14  -3.1  962 275  2.2 1  2.3  73   46   93 206 -319  2
4223500 2680500  1 16 15  -4.0  962 278  2.4 2  2.3  74   33   69 198 -318  2
4223500 2680500  1 16 16  -4.5  963 258  4.6 2  2.3  78   20   32 205 -317  2
4223500 2680500  1 16 17  -5.7  963 256  5.0 4  2.2  82    0    5 218 -317  2
4223500 2680500  1 16 18  -6.3  964 255  3.0 4  2.2  87    0    0 229 -316  2
4223500 2680500  1 16 19  -5.8  964 234  3.5 4  2.3  91    0    0 231 -315  2
4223500 2680500  1 16 20  -5.8  964 231  3.5 5  2.4  94    0    0 240 -314  2
4223500 2680500  1 16 21  -5.7  964 228  4.8 6  2.5  97    0    0 253 -313  2
4223500 2680500  1 16 22  -5.2  965 244  3.5 8  2.5  96    0    0 270 -310  2
4223500 2680500  1 16 23  -4.9  965 244  3.8 8  2.6  96    0    0 282 -305  2
4223500 2680500  1 16 24  -4.6  965 246  3.8 8  2.7  97    0    0 283 -301  2
4223500 2680500  1 17  1  -4.5  965 256  2.7 7  2.8  98    0    0 277 -298  2
4223500 2680500  1 17  2  -4.3  965 256  2.5 8  2.8  97    0    0 276 -296  2
4223500 2680500  1 17  3  -4.2  965 244  2.5 8  2.8  96    0    0 282 -296  2
4223500 2680500  1 17  4  -4.1  965 226  3.0 7  2.8  95    0    0 276 -296  2
4223500 2680500  1 17  5  -4.0  965 234  3.2 7  2.8  94    0    0 269 -297  2
4223500 2680500  1 17  6  -4.0  965 233  2.5 8  2.8  94    0    0 274 -298  2
4223500 2680500  1 17  7  -3.7  965 225  2.6 7  2.9  96    0    0 274 -298  2
4223500 2680500  1 17  8  -3.5  965 217  1.9 8  2.9  97    0    0 274 -299  2
4223500 2680500  1 17  9  -3.1  966 230  2.4 8  3.0  95    1   11 278 -300  2
4223500 2680500  1 17 10  -3.6  966 215  2.5 5  2.9  93   11   48 260 -302  2
4223500 2680500  1 17 11  -2.8  966 216  3.7 5  2.9  92   80   66 242 -305  2
4223500 2680500  1 17 12  -2.3  966 221  3.8 4  3.0  90  146   61 238 -308  2
4223500 2680500  1 17 13  -1.1  965 219  3.3 3  3.1  88  156   64 230 -311  2
4223500 2680500  1 17 14  -0.8  966 225  3.1 4  3.1  84  123   68 233 -313  2
4223500 2680500  1 17 15  -1.0  965 233  3.2 4  3.1  82  113   38 239 -314  2
4223500 2680500  1 17 16  -2.0  965 222  2.3 5  2.9  83   37   30 242 -314  2
4223500 2680500  1 17 17  -2.8  964 198  2.3 5  2.8  85    0    4 244 -313  2
4223500 2680500  1 17 18  -4.2  964 198  3.3 3  2.7  87    0    0 232 -311  2
4223500 2680500  1 17 19  -5.0  964 192  3.2 3  2.5  90    0    0 222 -310  2
4223500 2680500  1 17 20  -5.3  964 200  3.4 3  2.4  90    0    0 222 -309  2
4223500 2680500  1 17 21  -5.1  964 200  2.9 4  2.3  87    0    0 225 -308  2
4223500 2680500  1 17 22  -5.0  964 211  3.3 3  2.3  84    0    0 226 -306  2
4223500 2680500  1 17 23  -5.3  964 190  2.9 3  2.3  84    0    0 222 -305  2
4223500 2680500  1 17 24  -5.6  964 195  2.8 4  2.2  84    0    0 225 -304  2
4223500 2680500  1 18  1  -5.5  964 168  4.1 3  2.2  83    0    0 225 -304  2
4223500 2680500  1 18  2  -5.0  964 201  4.3 3  2.2  82    0    0 222 -304  2
4223500 2680500  1 18  3  -5.9  964 199  3.7 1  2.2  84    0    0 214 -303  2
4223500 2680500  1 18  4  -6.2  964 202  3.0 1  2.2  86    0    0 206 -303  2
4223500 2680500  1 18  5  -5.8  963 214  3.9 0  2.2  88    0    0 200 -303  2
4223500 2680500  1 18  6  -6.0  963 208  3.6 2  2.3  90    0    0 203 -303  2
4223500 2680500  1 18  7  -6.0  963 205  4.5 2  2.3  91    0    0 211 -303  2
4223500 2680500  1 18  8  -4.8  963 208  4.1 2  2.4  89    0    0 212 -302  2
4223500 2680500  1 18  9  -3.6  962 207  3.9 2  2.5  84   30   10 216 -302  2
4223500 2680500  1 18 10  -2.3  963 224  3.9 3  2.5  80  128   26 225 -305  2
4223500 2680500  1 18 11  -1.3  963 229  4.2 3  2.6  76  173   35 233 -309  2
4223500 2680500  1 18 12   0.1  963 231  4.9 3  2.7  72  186   48 236 -315  2
4223500 2680500  1 18 13   0.3  963 225  5.0 3  2.8  70  193   54 238 -317  2
4223500 2680500  1 18 14   0.7  962 228  5.1 4  2.9  71   76   99 243 -317  2
4223500 2680500  1 18 15  -0.2  962 238  4.6 5  2.9  72   30   81 253 -317  2
4223500 2680500  1 18 16  -0.8  962 238  4.4 7  2.9  75    4   38 268 -317  2
4223500 2680500  1 18 17  -1.4  962 221  4.2 6  2.9  78    0    8 273 -316  2
4223500 2680500  1 18 18  -1.7  962 236  3.1 8  2.9  82    0    0 278 -314  2
4223500 2680500  1 18 19  -1.5  962 242  3.3 7  3.1  86    0    0 284 -311  2
4223500 2680500  1 18 20  -1.6  963 250  3.8 7  3.2  89    0    0 278 -311  2
4223500 2680500  1 18 21  -1.6  963 248  3.9 8  3.3  92    0    0 285 -312  2
4223500 2680500  1 18 22  -1.6  963 245  2.9 6  3.3  94    0    0 279 -312  2
4223500 2680500  1 18 23  -1.4  963 256  2.8 7  3.3  93    0    0 271 -311  2
4223500 2680500  1 18 24  -1.4  963 256  2.6 7  3.3  92    0    0 275 -308  2
4223500 2680500  1 19  1  -1.3  962 240  3.5 7  3.3  92    0    0 273 -305  2
4223500 2680500  1 19  2  -1.5  962 235  2.8 7  3.3  92    0    0 271 -304  2
4223500 2680500  1 19  3  -1.6  961 221  3.2 7  3.3  94    0    0 271 -303  2
4223500 2680500  1 19  4  -1.1  961 217  4.9 8  3.3  92    0    0 278 -303  2
4223500 2680500  1 19  5  -0.9  960 222  5.4 8  3.3  90    0    0 285 -304  2
4223500 2680500  1 19  6  -0.6  960 220  5.1 8  3.4  89    0    0 285 -306  2
4223500 2680500  1 19  7  -0.5  959 226  5.1 8  3.3  87    0    0 285 -310  2
4223500 2680500  1 19  8  -0.3  959 218  5.1 7  3.3  85    0    0 281 -313  2
4223500 2680500  1 19  9   0.4  958 224  6.0 8  3.4  85   11   15 282 -315  2
4223500 2680500  1 19 10   1.1  958 233  5.8 8  3.6  86   30   58 290 -317  2
4223500 2680500  1 19 11   1.9  958 233  5.1 7  3.8  86   12   88 286 -319  2
4223500 2680500  1 19 12   1.8  958 236  5.0 6  4.0  87    0   78 276 -321  2
4223500 2680500  1 19 13   2.1  957 227  8.2 6  4.1  88    1   90 272 -321  2
4223500 2680500  1 19 14   2.2  957 228  6.4 6  4.1  87    2   86 273 -321  2
4223500 2680500  1 19 15   2.1  956 243  6.5 7  4.1  87    0   49 282 -322  2
4223500 2680500  1 19 16   2.1  956 241  4.4 8  4.1  88    0   32 297 -322  2
4223500 2680500  1 19 17   1.8  957 246  4.5 8  4.1  89    0    1 306 -322  2
4223500 2680500  1 19 18   1.6  957 258  4.8 8  4.2  92    0    0 307 -322  2
4223500 2680500  1 19 19   1.7  957 250  5.8 7  4.2  92    0    0 301 -322  2
4223500 2680500  1 19 20   1.8  958 248  6.6 6  4.2  91    0    0 291 -322  2
4223500 2680500  1 19 21   1.6  958 244  6.1 7  4.2  92    0    0 292 -321  2
4223500 2680500  1 19 22   1.6  958 243  8.3 7  4.2  93    0    0 296 -321  2
4223500 2680500  1 19 23   2.0  958 243  9.2 7  4.2  93    0    0 297 -321  2
4223500 2680500  1 19 24   2.0  959 247  7.5 6  4.2  91    0    0 292 -321  2
4223500 2680500  1 20  1   1.9  959 246  7.5 8  4.2  92    0    0 296 -321  2
4223500 2680500  1 20  2   2.2  959 247  7.4 8  4.2  91    0    0 308 -322  2
4223500 2680500  1 20  3   2.0  959 247  7.9 8  4.2  90    0    0 308 -322  2
4223500 2680500  1 20  4   2.2  959 250  6.9 6  4.2  89    0    0 297 -322  2
4223500 2680500  1 20  5   1.9  959 251  6.2 4  4.1  89    0    0 274 -321  2
4223500 2680500  1 20  6   1.9  959 244  6.6 6  4.1  88    0    0 274 -321  2
4223500 2680500  1 20  7   1.9  959 247  7.7 7  4.0  87    0    0 291 -320  2
4223500 2680500  1 20  8   1.7  960 248  9.4 7  4.0  87    0    0 296 -320  2
4223500 2680500  1 20  9   1.7  960 253  8.0 7  3.9  86    0    6 296 -320  2
4223500 2680500  1 20 10   2.0  961 251  8.4 6  3.9  85   16   46 291 -321  2
4223500 2680500  1 20 11   2.6  961 251  7.2 6  3.9  82   65   67 286 -322  2
4223500 2680500  1 20 12   2.8  961 245  6.3 6  3.9  81   55   94 287 -322  2
4223500 2680500  1 20 13   2.9  960 244  7.5 8  4.0  82    0   57 298 -322  2
4223500 2680500  1 20 14   2.8  960 246  7.7 7  4.1  83    8   88 303 -322  2
4223500 2680500  1 20 15   2.9  959 246  7.1 8  4.1  84    4   66 304 -322  2
4223500 2680500  1 20 16   2.8  959 248  6.3 8  4.2  86   18   37 310 -322  2
4223500 2680500  1 20 17   2.7  958 241  6.6 8  4.4  89    0    7 311 -322  2
4223500 2680500  1 20 18   3.2  958 240  7.2 8  4.4  90    0    0 312 -322  2
4223500 2680500  1 20 19   3.0  957 237  8.2 8  4.5  90    0    0 313 -322  2
4223500 2680500  1 20 20   3.0  956 236  8.8 8  4.6  92    0    0 313 -322  2
4223500 2680500  1 20 21   3.2  955 233 10.6 8  4.6  91    0    0 313 -322  2
4223500 2680500  1 20 22   2.9  954 233  9.9 8  4.6  92    0    0 314 -322  2
4223500 2680500  1 20 23   2.8  953 233 10.6 8  4.6  92    0    0 314 -322  2
4223500 2680500  1 20 24   3.1  951 234 12.3 8  4.5  90    0    0 313 -322  2
4223500 2680500  1 21  1   3.1  951 246 12.6 8  4.5  89    0    0 313 -322  2
4223500 2680500  1 21  2   3.6  951 247 13.7 8  4.5  88    0    0 315 -322  2
4223500 2680500  1 21  3   3.8  950 259 13.2 7  4.6  87    0    0 311 -322  2
4223500 2680500  1 21  4   4.0  951 257 11.9 7  4.8  89    0    0 306 -322  2
4223500 2680500  1 21  5   3.9  951 263  8.6 8  4.9  91    0    0 313 -322  2
4223500 2680500  1 21  6   4.0  951 265  8.2 8  5.0  92    0    0 322 -322  2
4223500 2680500  1 21  7   4.5  952 260  8.7 8  5.1  93    0    0 323 -322  2
4223500 2680500  1 21  8   4.9  952 265  7.2 7  5.2  92    0    0 316 -322  2
4223500 2680500  1 21  9   4.9  953 258  7.2 7  5.2  91    0   10 308 -322  2
4223500 2680500  1 21 10   4.9  954 257  6.9 8  5.3  92    0   39 316 -322  2
4223500 2680500  1 21 11   4.6  954 257  6.5 7  5.3  94    0   46 316 -322  2
4223500 2680500  1 21 12   5.1  954 251  7.2 8  5.4  95    0   62 315 -322  2
4223500 2680500  1 21 13   5.5  954 254  7.0 7  5.5  93    0   52 316 -322  2
4223500 2680500  1 21 14   5.6  954 255  6.7 8  5.6  93    0   33 318 -322  2
4223500 2680500  1 21 15   5.6  954 255  6.6 8  5.7  95    0   28 326 -322  2
4223500 2680500  1 21 16   5.5  954 249  5.9 8  5.7  95    0   14 327 -322  2
4223500 2680500  1 21 17   5.6  955 259  6.4 7  5.7  95    0    2 320 -322  2
4223500 2680500  1 21 18   5.4  955 255  7.3 8  5.6  95    0    0 318 -322  2
4223500 2680500  1 21 19   5.1  955 252  6.1 8  5.6  95    0    0 323 -322  2
4223500 2680500  1 21 20   4.8  955 245  6.4 8  5.5  96    0    0 321 -322  2
4223500 2680500  1 21 21   4.9  955 248  7.5 8  5.4  95    0    0 320 -322  2
4223500 2680500  1 21 22   4.8  956 251  6.1 7  5.4  94    0    0 314 -322  2
4223500 2680500  1 21 23   4.8  956 249  3.8 7  5.3  94    0    0 309 -322  2
4223500 2680500  1 21 24   4.6  955 252  3.7 7  5.3  94    0    0 307 -322  2
4223500 2680500  1 22  1   4.2  955 249  4.2 5  5.3  95    0    0 297 -322  2
4223500 2680500  1 22  2   4.1  955 244  4.2 7  5.1  94    0    0 294 -322  2
4223500 2680500  1 22  3   4.0  954 232  5.6 8  5.0  92    0    0 307 -322  2
4223500 2680500  1 22  4   3.9  954 213  4.6 8  4.9  91    0    0 311 -322  2
4223500 2680500  1 22  5   3.7  953 190  4.4 8  4.7  90    0    0 309 -322  2
4223500 2680500  1 22  6   2.4  952 177  2.7 6  4.6  91    0    0 294 -322  2
4223500 2680500  1 22  7   3.3  952 211  4.2 3  4.5  90    0    0 261 -321  2
4223500 2680500  1 22  8   3.8  952 197  4.9 3  4.5  86    0    0 241 -321  2
4223500 2680500  1 22  9   4.9  952 211  7.5 4  4.4  79    0    6 246 -320  2
4223500 2680500  1 22 10   5.6  952 236  5.1 6  4.0  69   44   50 267 -321  2
4223500 2680500  1 22 11   6.8  952 221  6.8 5  4.0  63  109   72 278 -321  2
4223500 2680500  1 22 12   6.1  951 235  7.0 4  4.1  64  249   51 267 -321  2
4223500 2680500  1 22 13   7.4  951 236  7.6 4  4.1  64  179   83 262 -321  2
4223500 2680500  1 22 14   7.1  951 233  7.0 5  4.3  64   80  112 269 -321  2
4223500 2680500  1 22 15   6.4  951 243  7.2 5  4.5  69   44   88 273 -322  2
4223500 2680500  1 22 16   5.7  951 243  9.0 7  4.6  75    0   25 285 -322  2
4223500 2680500  1 22 17   5.4  951 230  9.7 7  4.7  78    0    1 299 -322  2
4223500 2680500  1 22 18   5.4  952 242  8.8 7  4.7  79    0    0 301 -322  2
4223500 2680500  1 22 19   5.4  952 242  7.5 8  4.8  80    0    0 309 -322  2
4223500 2680500  1 22 20   5.0  952 242  6.1 7  4.7  81    0    0 310 -324  2
4223500 2680500  1 22 21   4.5  953 236  7.2 4  4.6  81    0    0 284 -324  2
4223500 2680500  1 22 22   4.2  953 242  6.8 4  4.5  81    0    0 261 -323  2
4223500 2680500  1 22 23   4.4  953 246  7.1 4  4.4  80    0    0 260 -322  2
4223500 2680500  1 22 24   4.4  953 237  8.2 4  4.4  80    0    0 259 -322  2
4223500 2680500  1 23  1   4.1  954 240  7.0 5  4.5  81    0    0 266 -322  2
4223500 2680500  1 23  2   4.2  954 238  6.8 4  4.4  81    0    0 266 -322  2
4223500 2680500  1 23  3   4.4  954 235  7.3 4  4.3  79    0    0 259 -323  2
4223500 2680500  1 23  4   3.9  954 238  6.3 5  4.3  80    0    0 264 -322  2
4223500 2680500  1 23  5   4.1  954 238  6.2 6  4.3  81    0    0 277 -321  2
4223500 2680500  1 23  6   3.8  954 238  6.4 6  4.3  81    0    0 283 -321  2
4223500 2680500  1 23  7   3.7  953 235  5.2 7  4.3  82    0    0 289 -321  2
4223500 2680500  1 23  8   3.5  952 232  4.6 4  4.3  82    0    0 277 -321  2
4223500 2680500  1 23  9   3.8  953 229  5.2 4  4.3  81   12   17 259 -319  2
4223500 2680500  1 23 10   4.2  954 217  5.3 5  4.3  80   56   58 267 -318  2
4223500 2680500  1 23 11   5.0  953 219  6.3 6  4.3  77  112   89 280 -320  2
4223500 2680500  1 23 12   5.1  953 224  5.6 6  4.3  75  143  109 286 -321  2
4223500 2680500  1 23 13   5.4  952 222  4.3 7  4.3  74  110  133 290 -326  2
4223500 2680500  1 23 14   5.5  952 212  3.6 6  4.3  72   71  129 291 -330  2
4223500 2680500  1 23 15   6.2  951 197  3.5 6  4.2  70   63   99 286 -329  2
4223500 2680500  1 23 16   5.5  950 203  4.3 7  4.2  68   11   54 290 -326  2
4223500 2680500  1 23 17   4.4  949 186  4.0 7  4.1  71    0   10 293 -323  2
4223500 2680500  1 23 18   4.0  949 184  5.5 6  4.0  73    0    0 284 -322  2
4223500 2680500  1 23 19   4.1  948 182  5.1 6  3.9  73    0    0 276 -321  2
4223500 2680500  1 23 20   4.8  947 196  5.4 6  3.9  70    0    0 276 -321  2
4223500 2680500  1 23 21   4.8  947 192  7.0 7  3.8  67    0    0 284 -321  2
4223500 2680500  1 23 22   5.2  946 203  8.3 6  3.8  66    0    0 287 -323  2
4223500 2680500  1 23 23   5.6  946 204  7.4 7  3.9  66    0    0 293 -324  2
4223500 2680500  1 23 24   5.6  945 211  8.3 8  4.1  68    0    0 310 -326  2
4223500 2680500  1 24  1   5.5  945 209  7.5 7  4.3  71    0    0 313 -328  2
4223500 2680500  1 24  2   5.0  945 211  7.9 7  4.5  76    0    0 306 -331  2
4223500 2680500  1 24  3   5.5  944 217  9.1 7  4.8  81    0    0 305 -332  2
4223500 2680500  1 24  4   5.1  944 216  9.0 7  4.8  81    0    0 306 -332  2
4223500 2680500  1 24  5   5.4  943 218  7.1 7  4.8  82    0    0 302 -332  2
4223500 2680500  1 24  6   5.7  943 222  6.3 7  5.0  82    0    0 302 -332  2
4223500 2680500  1 24  7   5.4  943 218  6.9 6  5.0  83    0    0 295 -333  2
4223500 2680500  1 24  8   5.4  943 213  7.1 7  5.0  84    0    0 296 -332  2
4223500 2680500  1 24  9   5.4  943 209  9.6 7  5.0  84    6   19 305 -332  2
4223500 2680500  1 24 10   6.0  944 214  9.2 6  5.0  82   31   75 297 -333  2
4223500 2680500  1 24 11   6.7  944 204  8.7 3  5.0  78  100  126 262 -335  2
4223500 2680500  1 24 12   7.3  944 202  8.9 2  5.0  75  141  157 227 -338  2
4223500 2680500  1 24 13   7.6  944 212  8.5 4  5.2  75   63  168 240 -341  2
4223500 2680500  1 24 14   7.4  943 206  8.7 6  5.2  74   12  121 275 -343  2
4223500 2680500  1 24 15   7.4  943 219  8.0 7  5.1  74    0   55 302 -342  2
4223500 2680500  1 24 16   7.1  943 215  7.0 8  5.0  74    0   21 319 -339  2
4223500 2680500  1 24 17   7.0  943 219  7.4 7  5.0  75    0    1 320 -336  2
4223500 2680500  1 24 18   6.8  944 219  9.6 7  5.0  76    0    0 314 -335  2
4223500 2680500  1 24 19   6.5  944 224 11.1 7  5.1  78    0    0 311 -335  2
4223500 2680500  1 24 20   6.7  944 225 10.6 7  5.2  79    0    0 311 -336  2
4223500 2680500  1 24 21   6.5  944 237  7.6 6  5.2  79    0    0 306 -338  2
4223500 2680500  1 24 22   6.6  944 229  9.3 5  5.2  79    0    0 297 -339  2
4223500 2680500  1 24 23   6.7  944 233  8.3 6  5.2  80    0    0 298 -338  2
4223500 2680500  1 24 24   6.6  945 244  9.0 8  5.3  81    0    0 317 -335  2
